"address","zipCode","city","state","price","bed","bath","sqft","pricePerSf","lotArea","lotAreaType","dateSold","dateSoldNumeric","zillowUrl","latitude","longitude","homeType","zestimate","rentZestimate","imageUrl"
"816 Cayo Grande Ct, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1160000","5","3","2967","390.97","7430","sqft","2/23/2024","1708675200000","https://zillow.com/homedetails/816-Cayo-Grande-Ct-Thousand-Oaks-CA-91320/16411837_zpid/","34.190586","-118.955894","SINGLE_FAMILY","1181300","5896","https://photos.zillowstatic.com/fp/03be473c118f4fed8732e53c891db345-p_e.jpg"
"344 Corrine Hill Ct, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1439999","4","3","2285","630.2","0.5359963269054178","acres","2/23/2024","1708675200000","https://zillow.com/homedetails/344-Corrine-Hill-Ct-Thousand-Oaks-CA-91320/16485118_zpid/","34.174946","-118.89195","SINGLE_FAMILY","1466400","5043","https://photos.zillowstatic.com/fp/6583209404f8a3f7c502df2354e7bc1d-p_e.jpg"
"3030 Felton St, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","899000","3","2","1722","522.07","7011","sqft","2/22/2024","1708588800000","https://zillow.com/homedetails/3030-Felton-St-Thousand-Oaks-CA-91320/16469604_zpid/","34.166183","-118.94089","SINGLE_FAMILY","915700","4166","https://photos.zillowstatic.com/fp/89d0aa5868307fe7923646ceddf2208e-p_e.jpg"
"4081 Glenmont Ct, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","602000","4","2","1887","319.02","0.3099862258953168","acres","2/22/2024","1708588800000","https://zillow.com/homedetails/4081-Glenmont-Ct-Thousand-Oaks-CA-91320/16472393_zpid/","34.16046","-118.96199","SINGLE_FAMILY","1097400","4493","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.16046142578125,-118.96199035644531&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=EoKqo0SMaJywXTweK2YU36aWNSU="
"112 Fallbrook Ave, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","963000","3","3","1693","568.81","7812","sqft","2/21/2024","1708502400000","https://zillow.com/homedetails/112-Fallbrook-Ave-Thousand-Oaks-CA-91320/16471687_zpid/","34.176376","-118.95455","SINGLE_FAMILY","981100","4354","https://photos.zillowstatic.com/fp/f733c8f8af67bb958551311906e50994-p_e.jpg"
"58 Secret Hollow Ln, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","785000","3","3","1611","487.27","1611","sqft","2/21/2024","1708502400000","https://zillow.com/homedetails/58-Secret-Hollow-Ln-Thousand-Oaks-CA-91320/120088808_zpid/","34.17989","-118.91142","TOWNHOUSE","799700","4107","https://photos.zillowstatic.com/fp/b1862becd8f8d30ea98950f01acd5765-p_e.jpg"
"317 Mesa Ave, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1050000","4","3","2284","459.72","0.5538797061524334","acres","2/16/2024","1708070400000","https://zillow.com/homedetails/317-Mesa-Ave-Thousand-Oaks-CA-91320/16467908_zpid/","34.172443","-118.92295","SINGLE_FAMILY","1071300","5411","https://photos.zillowstatic.com/fp/e5f4bdfbafbfeb2ec8b87af02506ec5b-p_e.jpg"
"1734 Hays Dr, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","975000","4","2","1802","541.07","7840","sqft","2/16/2024","1708070400000","https://zillow.com/homedetails/1734-Hays-Dr-Thousand-Oaks-CA-91320/16468518_zpid/","34.17994","-118.91658","SINGLE_FAMILY","994300","4471","https://photos.zillowstatic.com/fp/09f050d4c66f8f0e612a0ec5b285214c-p_e.jpg"
"4574 Via Del Rancho, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1500000","4","4","3178","471.99","8584","sqft","2/15/2024","1707984000000","https://zillow.com/homedetails/4574-Via-Del-Rancho-Thousand-Oaks-CA-91320/16412568_zpid/","34.164303","-118.972916","SINGLE_FAMILY","1530100","7939","https://photos.zillowstatic.com/fp/6eaab4f7a0ccae5c388ec887830f97a8-p_e.jpg"
"235 Mesa Ave, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1050000","4","2","1756","597.95","7840","sqft","2/15/2024","1707984000000","https://zillow.com/homedetails/235-Mesa-Ave-Thousand-Oaks-CA-91320/16467810_zpid/","34.174217","-118.92303","SINGLE_FAMILY","1074500","4941","https://photos.zillowstatic.com/fp/375a3ec985ce59a760448b6c335a7912-p_e.jpg"
"1376 Ramona Dr, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","630000","3","2","1138","553.6","4791","sqft","2/15/2024","1707984000000","https://zillow.com/homedetails/1376-Ramona-Dr-Thousand-Oaks-CA-91320/16468350_zpid/","34.179806","-118.90962","TOWNHOUSE","642600","3538","https://photos.zillowstatic.com/fp/07872fc7969de6e8454bd9fd1704954a-p_e.jpg"
"794 W Capitan St, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1125000","5","3","2143","524.97","8025","sqft","2/14/2024","1707897600000","https://zillow.com/homedetails/794-W-Capitan-St-Thousand-Oaks-CA-91320/16485015_zpid/","34.17922","-118.89862","SINGLE_FAMILY","1147800","4941","https://photos.zillowstatic.com/fp/79e6c19807b0fe03637d0eb0aa3f1469-p_e.jpg"
"1122 Turtle Creek Ln, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1450000","4","5","3691","392.85","7817","sqft","2/14/2024","1707897600000","https://zillow.com/homedetails/1122-Turtle-Creek-Ln-Thousand-Oaks-CA-91320/63031639_zpid/","34.194496","-118.910805","SINGLE_FAMILY","1486400","6781","https://photos.zillowstatic.com/fp/be934d1e113c8ea7e1024688205c447c-p_e.jpg"
"171 Newbury Ln, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","830000","3","2","1408","589.49","0.2548209366391185","acres","2/12/2024","1707724800000","https://zillow.com/homedetails/171-Newbury-Ln-Thousand-Oaks-CA-91320/16477949_zpid/","34.174885","-118.91302","SINGLE_FAMILY","852300","3716","https://photos.zillowstatic.com/fp/4253e293a52b128a8926264163aef724-p_e.jpg"
"2983 Elinor Ct, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","960000","4","2","2334","411.31","9664","sqft","2/9/2024","1707465600000","https://zillow.com/homedetails/2983-Elinor-Ct-Thousand-Oaks-CA-91320/16470491_zpid/","34.188076","-118.937775","SINGLE_FAMILY","982400","5327","https://photos.zillowstatic.com/fp/c03119d654d971ad2f7a654b987d7119-p_e.jpg"
"1607 Meadowglen Ct, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1250000","3","3","2083","600.1","0.2818181818181818","acres","2/8/2024","1707379200000","https://zillow.com/homedetails/1607-Meadowglen-Ct-Thousand-Oaks-CA-91320/16468938_zpid/","34.179478","-118.913605","SINGLE_FAMILY","1279200","4757","https://photos.zillowstatic.com/fp/34160717da515ac40ff16e0b1070bc8f-p_e.jpg"
"233 Windrose Ct, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1115000","5","3","2566","434.53","5451","sqft","2/6/2024","1707206400000","https://zillow.com/homedetails/233-Windrose-Ct-Thousand-Oaks-CA-91320/16468982_zpid/","34.181953","-118.90524","SINGLE_FAMILY","1141500","5099","https://photos.zillowstatic.com/fp/552f381139ef13f0c905d96f43b70fa7-p_e.jpg"
"1563 Applefield St, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1170000","3","2","2035","574.94","5828","sqft","2/5/2024","1707120000000","https://zillow.com/homedetails/1563-Applefield-St-Thousand-Oaks-CA-91320/16474105_zpid/","34.19675","-118.913124","SINGLE_FAMILY","1198100","4409","https://photos.zillowstatic.com/fp/8b09b9bcefcb1973e2f2297925fd3e25-p_e.jpg"
"1399 Oak Trail St, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1170000","4","3","2673","437.71","6421","sqft","2/2/2024","1706860800000","https://zillow.com/homedetails/1399-Oak-Trail-St-Thousand-Oaks-CA-91320/16474392_zpid/","34.19722","-118.9187","SINGLE_FAMILY","1198900","5328","https://photos.zillowstatic.com/fp/c1b0b69fd965de0eaf054ac76d45e884-p_e.jpg"
"1649 Meadowglen Ct, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1280400","3","3","2262","566.05","0.32332415059687786","acres","1/31/2024","1706688000000","https://zillow.com/homedetails/1649-Meadowglen-Ct-Thousand-Oaks-CA-91320/16468932_zpid/","34.17911","-118.91413","SINGLE_FAMILY","1312700","4938","https://photos.zillowstatic.com/fp/41afc216e15779a02245b35c11fcdb31-p_e.jpg"
"296 Nellie Ct, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","985000","3","2","1959","502.81","0.2903122130394858","acres","1/31/2024","1706688000000","https://zillow.com/homedetails/296-Nellie-Ct-Thousand-Oaks-CA-91320/16470538_zpid/","34.18292","-118.93757","SINGLE_FAMILY","1203500","4637","https://photos.zillowstatic.com/fp/c165a01368f5708f3b6765c9d171ee1e-p_e.jpg"
"54 N Wendy Dr, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","850000","3","2","1389","611.95","8400","sqft","1/31/2024","1706688000000","https://zillow.com/homedetails/54-N-Wendy-Dr-Thousand-Oaks-CA-91320/16472911_zpid/","34.17847","-118.944176","SINGLE_FAMILY","871400","3769","https://photos.zillowstatic.com/fp/22b843be032c99a67b1579310ac7e135-p_e.jpg"
"711 Oak Shadow View Pl, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1050000","4","3","2824","371.81","0.3277089072543618","acres","1/31/2024","1706688000000","https://zillow.com/homedetails/711-Oak-Shadow-View-Pl-Thousand-Oaks-CA-91320/69037380_zpid/","34.183514","-118.89617","SINGLE_FAMILY","1076400","6003","https://photos.zillowstatic.com/fp/83b7aef1e33776e18eccb0b1dd8cd46a-p_e.jpg"
"4 Robertson Way, Newbury Park, CA 91320","91320","Newbury Park","CA","243000","2","2","1056","230.11","1056","sqft","1/31/2024","1706688000000","https://zillow.com/homedetails/4-Robertson-Way-Newbury-Park-CA-91320/2060823106_zpid/","34.179","-118.9089","MANUFACTURED","249500","2999","https://photos.zillowstatic.com/fp/b9fc1170e886bc5b07eeafea2f498cc9-p_e.jpg"
"447 Santa Barbara Cir, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","945000","4","3","2169","435.68","4650","sqft","1/26/2024","1706256000000","https://zillow.com/homedetails/447-Santa-Barbara-Cir-Thousand-Oaks-CA-91320/16411439_zpid/","34.182983","-118.9562","SINGLE_FAMILY","969800","4720","https://photos.zillowstatic.com/fp/b0d0f2f540cf560d92641314126d89ba-p_e.jpg"
"100 Jeannine Ct #100, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","200000","2","2","1440","138.89","1440","sqft","1/26/2024","1706256000000","https://zillow.com/homedetails/100-Jeannine-Ct-100-Thousand-Oaks-CA-91320/16504601_zpid/","34.17896","-118.909836","MANUFACTURED","205000","3208","https://photos.zillowstatic.com/fp/b86c753352db4ef3d12732677391d305-p_e.jpg"
"13 N Seabury Ct, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1227500","4","2","1825","672.6","10672","sqft","1/25/2024","1706169600000","https://zillow.com/homedetails/13-N-Seabury-Ct-Thousand-Oaks-CA-91320/16467698_zpid/","34.178356","-118.92669","SINGLE_FAMILY","","4767","https://photos.zillowstatic.com/fp/f89e6f5d2940d4151f3b2cfcea00b007-p_e.jpg"
"1172 Vista Canyon Ln #19, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","713000","2","2.5","1478","482.41","0.2569788797061524","acres","1/23/2024","1705996800000","https://zillow.com/homedetails/1172-Vista-Canyon-Ln-19-Thousand-Oaks-CA-91320/116089142_zpid/","34.196293","-118.958725","CONDO","732100","3461","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.196292877197266,-118.95872497558594&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=D2XfycDA-0e-KdzbUqKQuAoPiMY="
"1172 Vista Canyon Ln, Newbury Park, CA 91320","91320","Newbury Park","CA","712900","2","3","1478","482.34","0.2571166207529844","acres","1/23/2024","1705996800000","https://zillow.com/homedetails/1172-Vista-Canyon-Ln-Newbury-Park-CA-91320/2082667207_zpid/","34.196297","-118.95874","TOWNHOUSE","733200","3692","https://photos.zillowstatic.com/fp/032f23a6e6eeaee5206d6a1bf12e33cf-p_e.jpg"
"972 Via Impresso, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","2005000","5","5","3978","504.02","0.5826","acres","1/22/2024","1705910400000","https://zillow.com/homedetails/972-Via-Impresso-Thousand-Oaks-CA-91320/16412403_zpid/","34.159554","-118.982056","SINGLE_FAMILY","2061000","8362","https://photos.zillowstatic.com/fp/3bbd6bdbdfef65e1482eb48c626c0ffa-p_e.jpg"
"3427 Gloria Dr, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","825000","3","2","1233","669.1","7900","sqft","1/19/2024","1705651200000","https://zillow.com/homedetails/3427-Gloria-Dr-Thousand-Oaks-CA-91320/16474704_zpid/","34.19031","-118.94854","SINGLE_FAMILY","847900","3674","https://photos.zillowstatic.com/fp/63f073277a8232d207e718de108dd928-p_e.jpg"
"1271 Alessandro Dr, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","560000","2","2","1012","553.36","3049.2","sqft","1/17/2024","1705478400000","https://zillow.com/homedetails/1271-Alessandro-Dr-Thousand-Oaks-CA-91320/16468677_zpid/","34.18091","-118.90765","CONDO","578500","2978","https://photos.zillowstatic.com/fp/cbde248bb47b46d40d509f8622be2558-p_e.jpg"
"722 N Lois Ave, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","925000","4","2","1777","520.54","9968","sqft","1/16/2024","1705392000000","https://zillow.com/homedetails/722-N-Lois-Ave-Thousand-Oaks-CA-91320/16475316_zpid/","34.1888","-118.9443","SINGLE_FAMILY","950400","4388","https://photos.zillowstatic.com/fp/d00767ad568cdd6c68659a5c67ea247c-p_e.jpg"
"5046 Via Alamitos, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1400000","4","2","2313","605.27","8649","sqft","1/16/2024","1705392000000","https://zillow.com/homedetails/5046-Via-Alamitos-Thousand-Oaks-CA-91320/54899253_zpid/","34.173332","-118.98236","SINGLE_FAMILY","1438400","4984","https://photos.zillowstatic.com/fp/68809ad926bc6dd445b1b94d17eb6745-p_e.jpg"
"327 S Ventu Park Rd, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1100000","3","3","2179","504.82","5500","sqft","1/12/2024","1705046400000","https://zillow.com/homedetails/327-S-Ventu-Park-Rd-Thousand-Oaks-CA-91320/16478283_zpid/","34.17211","-118.9082","SINGLE_FAMILY","1149700","5558","https://photos.zillowstatic.com/fp/39cbcf8253ee331799f9d48e93f9553c-p_e.jpg"
"264 Beech Rd, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","5200","3","3","1695","3.07","4600","sqft","1/11/2024","1704960000000","https://zillow.com/homedetails/264-Beech-Rd-Thousand-Oaks-CA-91320/16478168_zpid/","34.173317","-118.90871","SINGLE_FAMILY","855100","4675","https://photos.zillowstatic.com/fp/44173381e3dbbcfb39c1c181978262e6-p_e.jpg"
"459 Blackhawk Dr, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","965000","4","2","1989","485.17","7140","sqft","1/8/2024","1704700800000","https://zillow.com/homedetails/459-Blackhawk-Dr-Thousand-Oaks-CA-91320/16471974_zpid/","34.17121","-118.9602","SINGLE_FAMILY","993200","4285","https://photos.zillowstatic.com/fp/89d8ebc8f468488d3efcca9648d7e51b-p_e.jpg"
"131 Greenmeadow Dr, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","740000","3","3","2168","341.33","2069","sqft","1/4/2024","1704355200000","https://zillow.com/homedetails/131-Greenmeadow-Dr-Thousand-Oaks-CA-91320/16486011_zpid/","34.177235","-118.895035","TOWNHOUSE","762300","4358","https://photos.zillowstatic.com/fp/8e97a3be4b9744569b715d3e8b29e540-p_e.jpg"
"2736 Borchard Rd, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","525000","3","2","1213","432.81","","","1/3/2024","1704268800000","https://zillow.com/homedetails/2736-Borchard-Rd-Thousand-Oaks-CA-91320/16468040_zpid/","34.178436","-118.93403","CONDO","540900","3354","https://photos.zillowstatic.com/fp/f3e0e5755174bcf4ea3512bd9dbc7975-p_e.jpg"
"608 Bella Dr, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","840000","3","2","1308","642.2","8000","sqft","12/29/2023","1703836800000","https://zillow.com/homedetails/608-Bella-Dr-Thousand-Oaks-CA-91320/16475570_zpid/","34.185783","-118.94138","SINGLE_FAMILY","866400","3837","https://photos.zillowstatic.com/fp/a85bff7edf206d72cbdd90e53c7ca85a-p_e.jpg"
"11 Greenmeadow Ave, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","830000","3","2","1556","533.42","8525","sqft","12/29/2023","1703836800000","https://zillow.com/homedetails/11-Greenmeadow-Ave-Thousand-Oaks-CA-91320/16485347_zpid/","34.178307","-118.894745","SINGLE_FAMILY","856100","4134","https://photos.zillowstatic.com/fp/bc99a5e0a4d6db3f0d5e899d6c408452-p_e.jpg"
"31 Pringle Ct SPACE 31, Newbury Park, CA 91320","91320","Newbury Park","CA","280000","2","2","1440","194.44","1440","sqft","12/29/2023","1703836800000","https://zillow.com/homedetails/31-Pringle-Ct-SPACE-31-Newbury-Park-CA-91320/345884686_zpid/","34.179543","-118.906944","MANUFACTURED","288800","3192","https://photos.zillowstatic.com/fp/8701066adf1a5b12ee9f08dbc584d482-p_e.jpg"
"14 Ortega Dr #14, Newbury Park, CA 91320","91320","Newbury Park","CA","149900","2","1","720","208.19","","","12/29/2023","1703836800000","https://zillow.com/homedetails/14-Ortega-Dr-14-Newbury-Park-CA-91320/2054919286_zpid/","34.17795","-118.90979","MANUFACTURED","154600","2594","https://photos.zillowstatic.com/fp/9caeba8d86e20a3b821dae52cb9379eb-p_e.jpg"
"1388 Sapphire Dragon St, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1225000","5","3","2465","496.96","7065","sqft","12/26/2023","1703577600000","https://zillow.com/homedetails/1388-Sapphire-Dragon-St-Thousand-Oaks-CA-91320/16474535_zpid/","34.19958","-118.9215","SINGLE_FAMILY","1264300","5914","https://photos.zillowstatic.com/fp/0ca93a020317dcaec9b9f569dee5a330-p_e.jpg"
"84 La Lomita, Newbury Park, CA 91320","91320","Newbury Park","CA","245000","2","2","1248","196.31","1248","sqft","12/22/2023","1703232000000","https://zillow.com/homedetails/84-La-Lomita-Newbury-Park-CA-91320/2055062526_zpid/","34.19624","-118.960915","MANUFACTURED","253100","3201","https://photos.zillowstatic.com/fp/92a6ff10061c5abef74eb2a1e692386a-p_e.jpg"
"295 Mesa Ave, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","975000","4","2","1756","555.24","8000","sqft","12/20/2023","1703059200000","https://zillow.com/homedetails/295-Mesa-Ave-Thousand-Oaks-CA-91320/16467815_zpid/","34.17312","-118.92303","SINGLE_FAMILY","1007600","4642","https://photos.zillowstatic.com/fp/af4af63df79803edab024197ec1330d1-p_e.jpg"
"1092 Mountain Oak Pl, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","799000","3","3","2127","375.65","1877","sqft","12/20/2023","1703059200000","https://zillow.com/homedetails/1092-Mountain-Oak-Pl-Thousand-Oaks-CA-91320/16468891_zpid/","34.178165","-118.90602","TOWNHOUSE","847400","5104","https://photos.zillowstatic.com/fp/43f90b02f757292931271d17ab797b5d-p_e.jpg"
"4291 Via Entrada, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1485000","4","3","2738","542.37","0.27954545454545454","acres","12/20/2023","1703059200000","https://zillow.com/homedetails/4291-Via-Entrada-Thousand-Oaks-CA-91320/54899157_zpid/","34.17408","-118.9666","SINGLE_FAMILY","1534600","5716","https://photos.zillowstatic.com/fp/0c6a7d0735b234bd2d5399dac38cd48a-p_e.jpg"
"175 Beech Rd, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","769000","3","2","1544","498.06","5250","sqft","12/19/2023","1702972800000","https://zillow.com/homedetails/175-Beech-Rd-Thousand-Oaks-CA-91320/16478027_zpid/","34.17504","-118.90916","SINGLE_FAMILY","794900","4091","https://photos.zillowstatic.com/fp/ee6ae509a0fc5d7356a8f43deeead53f-p_e.jpg"
"126 Beech Rd, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","760000","3","3","1816","418.5","4500","sqft","12/19/2023","1702972800000","https://zillow.com/homedetails/126-Beech-Rd-Thousand-Oaks-CA-91320/16478390_zpid/","34.176296","-118.9087","SINGLE_FAMILY","785600","5031","https://photos.zillowstatic.com/fp/c7db152817f2a30acdc625fa62cab367-p_e.jpg"
"162 N Jerome Ave, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","805000","4","3","1859","433.03","3484","sqft","12/18/2023","1702886400000","https://zillow.com/homedetails/162-N-Jerome-Ave-Thousand-Oaks-CA-91320/16468478_zpid/","34.180775","-118.91743","SINGLE_FAMILY","832200","4623","https://photos.zillowstatic.com/fp/6524341ebfca4dbe7dfa5e7db1df0c23-p_e.jpg"
"2999 Lemonwood St, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1100000","4","2","1528","719.9","10764","sqft","12/18/2023","1702886400000","https://zillow.com/homedetails/2999-Lemonwood-St-Thousand-Oaks-CA-91320/16469818_zpid/","34.162426","-118.940926","SINGLE_FAMILY","1137200","4455","https://photos.zillowstatic.com/fp/d8f25f51276a04231c444a41a80e66df-p_e.jpg"
"625 Gentle Creek Cir, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1100000","3","3","2243","490.41","0.48489439853076216","acres","12/15/2023","1702627200000","https://zillow.com/homedetails/625-Gentle-Creek-Cir-Thousand-Oaks-CA-91320/52468561_zpid/","34.166664","-118.96235","SINGLE_FAMILY","1137900","4955","https://photos.zillowstatic.com/fp/cad9b57dcb58dcdb41b78cf7d0a4b305-p_e.jpg"
"3483 Brokenhill St, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1325000","5","3","2532","523.3","8534","sqft","12/13/2023","1702454400000","https://zillow.com/homedetails/3483-Brokenhill-St-Thousand-Oaks-CA-91320/16469999_zpid/","34.160175","-118.95113","SINGLE_FAMILY","1363300","5369","https://photos.zillowstatic.com/fp/325aa1130ae018097714a55200bc3dff-p_e.jpg"
"128 Charla Ct SPACE 128, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","235000","2","2","1440","163.19","1440","sqft","12/13/2023","1702454400000","https://zillow.com/homedetails/128-Charla-Ct-SPACE-128-Thousand-Oaks-CA-91320/16504576_zpid/","34.17874","-118.91089","MANUFACTURED","243200","3205","https://photos.zillowstatic.com/fp/c1e42e7d4efa25f3e5be600f16f0624b-p_e.jpg"
"1004 Via Anita, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","2071000","4","4","3825","541.44","0.296969696969697","acres","12/12/2023","1702368000000","https://zillow.com/homedetails/1004-Via-Anita-Thousand-Oaks-CA-91320/16412424_zpid/","34.158947","-118.98068","SINGLE_FAMILY","2143800","6489","https://photos.zillowstatic.com/fp/c4f1c943924263ba0e5c0cfb42d6c6c1-p_e.jpg"
"1273 Alessandro Dr, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","675000","4","2","1307","516.45","3049","sqft","12/12/2023","1702368000000","https://zillow.com/homedetails/1273-Alessandro-Dr-Thousand-Oaks-CA-91320/16468676_zpid/","34.180912","-118.90796","TOWNHOUSE","698700","3394","https://photos.zillowstatic.com/fp/3cdc04e8aabff79b35dede6357609284-p_e.jpg"
"1711 Butterfly Ct, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","992000","3","2","1565","633.87","5528","sqft","12/12/2023","1702368000000","https://zillow.com/homedetails/1711-Butterfly-Ct-Thousand-Oaks-CA-91320/16474247_zpid/","34.19431","-118.91535","SINGLE_FAMILY","1026900","3903","https://photos.zillowstatic.com/fp/a091044971092df5af1b0d5396edd706-p_e.jpg"
"5315 Via Rincon, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1631200","5","3","3113","524","0.7344811753902662","acres","12/11/2023","1702281600000","https://zillow.com/homedetails/5315-Via-Rincon-Thousand-Oaks-CA-91320/16413209_zpid/","34.175133","-118.98812","SINGLE_FAMILY","1689200","6276","https://photos.zillowstatic.com/fp/dabcf4ee111b89b070cbe68e21d3655e-p_e.jpg"
"74 Marty Ct, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","805000","4","3","1883","427.51","8800","sqft","12/11/2023","1702281600000","https://zillow.com/homedetails/74-Marty-Ct-Thousand-Oaks-CA-91320/16472949_zpid/","34.17691","-118.942924","SINGLE_FAMILY","833500","4412","https://photos.zillowstatic.com/fp/a4e295a7bf3e62ad98bf1252de2ba321-p_e.jpg"
"308 Pebble Beach Dr, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","785000","3","3","2161","363.26","6534","sqft","12/11/2023","1702281600000","https://zillow.com/homedetails/308-Pebble-Beach-Dr-Thousand-Oaks-CA-91320/16485756_zpid/","34.17991","-118.89182","TOWNHOUSE","812800","4353","https://photos.zillowstatic.com/fp/8b58369b141439b4f114aa40bd09a2ed-p_e.jpg"
"1725 O'Leary Ct, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","769000","4","3","1952","393.95","4356","sqft","12/8/2023","1702022400000","https://zillow.com/homedetails/1725-O'Leary-Ct-Thousand-Oaks-CA-91320/16468471_zpid/","34.181965","-118.91675","SINGLE_FAMILY","796700","4733","https://photos.zillowstatic.com/fp/0d7d43cadccf17786ab9fd3911bc9087-p_e.jpg"
"2652 W Kelly Rd, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1334500","3","2","2720","490.63","1.32","acres","12/8/2023","1702022400000","https://zillow.com/homedetails/2652-W-Kelly-Rd-Thousand-Oaks-CA-91320/59693498_zpid/","34.17484","-118.934746","SINGLE_FAMILY","1382600","5756","https://photos.zillowstatic.com/fp/0c8e691985377fe606f5422bc16f4e71-p_e.jpg"
"3540 Hawkeye Pl, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1065000","4","2","1771","601.36","9434","sqft","12/6/2023","1701849600000","https://zillow.com/homedetails/3540-Hawkeye-Pl-Thousand-Oaks-CA-91320/16470066_zpid/","34.1576","-118.95001","SINGLE_FAMILY","1161100","4276","https://photos.zillowstatic.com/fp/ef64a793a66140e32a5a7b91bdb33cd2-p_e.jpg"
"490 S Delwood Ct, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","750000","3","2","1690","443.79","7252","sqft","12/6/2023","1701849600000","https://zillow.com/homedetails/490-S-Delwood-Ct-Thousand-Oaks-CA-91320/16472054_zpid/","34.169964","-118.960335","SINGLE_FAMILY","777500","4403","https://photos.zillowstatic.com/fp/4b06fe61c05e414f7f7465be84d18dd3-p_e.jpg"
"505 Firecrest Ct, Thousand Oaks, CA 91320","91320","Thousand Oaks","CA","1125000","4","3","2969","378.92","8366","sqft","12/6/2023","1701849600000","https://zillow.com/homedetails/505-Firecrest-Ct-Thousand-Oaks-CA-91320/16473741_zpid/","34.168602","-118.9475","SINGLE_FAMILY","1336900","5800","https://photos.zillowstatic.com/fp/8d1d7ce6f8a189be5374c197af5cb289-p_e.jpg"
