"address","zipCode","city","state","price","bed","bath","sqft","pricePerSf","lotArea","lotAreaType","dateSold","dateSoldNumeric","zillowUrl","latitude","longitude","homeType","zestimate","rentZestimate","imageUrl"
"4787 Parma Dr, Oak Park, CA 91377","91377","Oak Park","CA","825000","3","3","1411","584.69","1411","sqft","12/1/2022","1669881600000","https://zillow.com/homedetails/4787-Parma-Dr-Oak-Park-CA-91377/16486827_zpid/","34.178764","-118.78613","TOWNHOUSE","881100","3983","https://photos.zillowstatic.com/fp/09ebe5ff3b73c4791d6006641c9745bf-p_e.jpg"
"6805 E Poppyview Dr, Oak Park, CA 91377","91377","Oak Park","CA","615000","2","2.5","1292","476.01","1742","sqft","11/21/2022","1669017600000","https://zillow.com/homedetails/6805-E-Poppyview-Dr-Oak-Park-CA-91377/16496065_zpid/","34.18265","-118.758255","SINGLE_FAMILY","704700","3879","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.18265151977539,-118.75825500488281&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=sN8IAkolvuqhJFJhcvRmp_mfXjM="
"4900 Lazio Way, Oak Park, CA 91377","91377","Oak Park","CA","885000","3","3","1560","567.31","1073","sqft","10/28/2022","1666940400000","https://zillow.com/homedetails/4900-Lazio-Way-Oak-Park-CA-91377/16495230_zpid/","34.176163","-118.7839","TOWNHOUSE","944800","4223","https://photos.zillowstatic.com/fp/70780a9cb56361ae6687b89ab9c38009-p_e.jpg"
"4895 Lazio Way, Oak Park, CA 91377","91377","Oak Park","CA","930000","3","3","1643","566.04","1643","sqft","10/17/2022","1665990000000","https://zillow.com/homedetails/4895-Lazio-Way-Oak-Park-CA-91377/16495265_zpid/","34.176376","-118.78414","TOWNHOUSE","984200","4296","https://photos.zillowstatic.com/fp/3aa36a3b42245d1ae4c2e47482e78fd6-p_e.jpg"
"1052 Windmill Ln, Oak Park, CA 91377","91377","Oak Park","CA","740000","3","2","1292","572.76","1813","sqft","10/14/2022","1665730800000","https://zillow.com/homedetails/1052-Windmill-Ln-Oak-Park-CA-91377/16496073_zpid/","34.183025","-118.75843","TOWNHOUSE","810100","4155","https://photos.zillowstatic.com/fp/045f1b42322171bb7e433773260fc0c1-p_e.jpg"
"6809 E Poppyview Dr, Oak Park, CA 91377","91377","Oak Park","CA","680000","2","2","1012","671.94","2524","sqft","10/6/2022","1665039600000","https://zillow.com/homedetails/6809-E-Poppyview-Dr-Oak-Park-CA-91377/16496066_zpid/","34.182693","-118.75841","TOWNHOUSE","700600","3548","https://photos.zillowstatic.com/fp/b29d0b4dd570e8cbd33ce84e4b598497-p_e.jpg"
"4774 Castello Way, Oak Park, CA 91377","91377","Oak Park","CA","745000","3","3","1411","527.99","1411","sqft","10/5/2022","1664953200000","https://zillow.com/homedetails/4774-Castello-Way-Oak-Park-CA-91377/16486874_zpid/","34.176292","-118.786476","TOWNHOUSE","850900","3983","https://photos.zillowstatic.com/fp/5d99eb63ad048c2e9950c96bb5186caf-p_e.jpg"
"974 N Quarterhorse Ln, Oak Park, CA 91377","91377","Oak Park","CA","799000","3","3","1373","581.94","2306","sqft","9/28/2022","1664348400000","https://zillow.com/homedetails/974-N-Quarterhorse-Ln-Oak-Park-CA-91377/16496198_zpid/","34.18172","-118.758575","TOWNHOUSE","860800","4275","https://photos.zillowstatic.com/fp/0934c9a7918b714d8c35f751dc666156-p_e.jpg"
"41 Mimosa Ct, Oak Park, CA 91377","91377","Oak Park","CA","633580","2","2","1294","489.63","2178","sqft","9/23/2022","1663916400000","https://zillow.com/homedetails/41-Mimosa-Ct-Oak-Park-CA-91377/16494879_zpid/","34.169334","-118.76678","TOWNHOUSE","708000","3534","https://photos.zillowstatic.com/fp/4721bf32918a8ba734b45319a544c875-p_e.jpg"
"4891 Lazio Way, Oak Park, CA 91377","91377","Oak Park","CA","764000","2","3","1240","616.13","1240","sqft","9/9/2022","1662706800000","https://zillow.com/homedetails/4891-Lazio-Way-Oak-Park-CA-91377/16495264_zpid/","34.17631","-118.784294","TOWNHOUSE","803300","3580","https://photos.zillowstatic.com/fp/8c7bec013f2643fd4f9de1b6edcf0f06-p_e.jpg"
"333 Scanno Dr, Oak Park, CA 91377","91377","Oak Park","CA","715000","2","3","1388","515.13","1240","sqft","9/2/2022","1662102000000","https://zillow.com/homedetails/333-Scanno-Dr-Oak-Park-CA-91377/16486855_zpid/","34.175873","-118.78713","TOWNHOUSE","811400","3576","https://photos.zillowstatic.com/fp/8bd14462ca473e13f32cf4cb545fc2c4-p_e.jpg"
"224 Concerto Dr, Oak Park, CA 91377","91377","Oak Park","CA","975000","3","3","1611","605.21","1611","sqft","8/26/2022","1661497200000","https://zillow.com/homedetails/224-Concerto-Dr-Oak-Park-CA-91377/16487479_zpid/","34.17295","-118.7871","TOWNHOUSE","1028400","4317","https://photos.zillowstatic.com/fp/c0dabfde218f4abc4eb17d587c3b06b3-p_e.jpg"
"4774 Gondola Dr, Oak Park, CA 91377","91377","Oak Park","CA","837000","3","3","1411","593.2","1306.8","sqft","8/19/2022","1660892400000","https://zillow.com/homedetails/4774-Gondola-Dr-Oak-Park-CA-91377/16486761_zpid/","34.17735","-118.78587","TOWNHOUSE","891500","3979","https://photos.zillowstatic.com/fp/7e71e92b312812d8357e1d084d09d8de-p_e.jpg"
"6839 E Poppyview Dr, Oak Park, CA 91377","91377","Oak Park","CA","655000","3","2","1292","506.97","2306","sqft","8/15/2022","1660546800000","https://zillow.com/homedetails/6839-E-Poppyview-Dr-Oak-Park-CA-91377/16496080_zpid/","34.183487","-118.757835","TOWNHOUSE","750500","3888","https://photos.zillowstatic.com/fp/945f2dd7239e1b00fbedea96f2b30f7b-p_e.jpg"
"685 Parkside Ct UNIT 102, Oak Park, CA 91377","91377","Oak Park","CA","618000","2","3","1231","502.03","1231","sqft","8/11/2022","1660201200000","https://zillow.com/homedetails/685-Parkside-Ct-UNIT-102-Oak-Park-CA-91377/16497020_zpid/","34.18449","-118.765305","TOWNHOUSE","679800","3650","https://photos.zillowstatic.com/fp/0c1fa9f53a538bd66903db1d558f0517-p_e.jpg"
"265 Saint Croix Ct, Oak Park, CA 91377","91377","Oak Park","CA","1155000","3","3","1529","755.4","4278","sqft","7/20/2022","1658300400000","https://zillow.com/homedetails/265-Saint-Croix-Ct-Oak-Park-CA-91377/16487160_zpid/","34.174995","-118.78563","SINGLE_FAMILY","1209200","4238","https://photos.zillowstatic.com/fp/5a6c342832dc4316cd4b17d0d46d56a2-p_e.jpg"
"4782 Castello Way, Oak Park, CA 91377","91377","Oak Park","CA","695000","2","3","1240","560.48","1240","sqft","7/15/2022","1657868400000","https://zillow.com/homedetails/4782-Castello-Way-Oak-Park-CA-91377/16486872_zpid/","34.176296","-118.78629","TOWNHOUSE","806200","3349","https://photos.zillowstatic.com/fp/8c4bf527389fc5c0d5ec1a8e8618e98d-p_e.jpg"
"397 Zeno Way, Oak Park, CA 91377","91377","Oak Park","CA","950000","3","3","1625","584.62","1625","sqft","7/11/2022","1657522800000","https://zillow.com/homedetails/397-Zeno-Way-Oak-Park-CA-91377/16487592_zpid/","34.176796","-118.78495","TOWNHOUSE","1006900","4590","https://photos.zillowstatic.com/fp/878d9bacbe4457a67d370731ad950509-p_e.jpg"
"624 Indian Oak Ln UNIT 106, Oak Park, CA 91377","91377","Oak Park","CA","625000","2","3","1244","502.41","1244","sqft","7/11/2022","1657522800000","https://zillow.com/homedetails/624-Indian-Oak-Ln-UNIT-106-Oak-Park-CA-91377/16496780_zpid/","34.18269","-118.76555","TOWNHOUSE","675500","3334","https://photos.zillowstatic.com/fp/d6a0165e8ca6cc06ea0b65d36db2af7d-p_e.jpg"
"466 Cresthill Dr, Oak Park, CA 91377","91377","Oak Park","CA","500","2","2","1325","0.38","3049","sqft","7/8/2022","1657263600000","https://zillow.com/homedetails/466-Cresthill-Dr-Oak-Park-CA-91377/16495145_zpid/","34.177994","-118.75831","TOWNHOUSE","603200","3619","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.17799377441406,-118.75830841064453&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=m6s2gonJ2a4DQFXMpulCj_q5yww="
"5688 E Camelia Ln, Oak Park, CA 91377","91377","Oak Park","CA","832500","3","3","1462","569.43","2050","sqft","7/6/2022","1657090800000","https://zillow.com/homedetails/5688-E-Camelia-Ln-Oak-Park-CA-91377/16494943_zpid/","34.17143","-118.76849","TOWNHOUSE","863900","3964","https://photos.zillowstatic.com/fp/34a7830dfcfa74912d3c98a2044fe701-p_e.jpg"
"223 Via Del Caballo, Oak Park, CA 91377","91377","Oak Park","CA","658500","2","2","1294","508.89","1742","sqft","6/16/2022","1655362800000","https://zillow.com/homedetails/223-Via-Del-Caballo-Oak-Park-CA-91377/16495177_zpid/","34.174572","-118.7657","TOWNHOUSE","735200","3423","https://photos.zillowstatic.com/fp/861265eb879d32f051e966b7edb1f7d7-p_e.jpg"
"1075 Powderhorn Ct, Oak Park, CA 91377","91377","Oak Park","CA","1102500","4","3","1628","677.21","5477","sqft","6/10/2022","1654844400000","https://zillow.com/homedetails/1075-Powderhorn-Ct-Oak-Park-CA-91377/16496506_zpid/","34.184116","-118.75715","SINGLE_FAMILY","1186100","4712","https://photos.zillowstatic.com/fp/c8fbe55c45e17674c5a72f2a99c203e4-p_e.jpg"
"78 Locust Ave, Oak Park, CA 91377","91377","Oak Park","CA","1195000","3","2","1578","757.29","7405","sqft","6/8/2022","1654671600000","https://zillow.com/homedetails/78-Locust-Ave-Oak-Park-CA-91377/16494620_zpid/","34.17033","-118.76042","SINGLE_FAMILY","1271100","4444","https://photos.zillowstatic.com/fp/5bf905e2c5a91b9175475f76fe5fc3d4-p_e.jpg"
"100 Conifer Cir, Oak Park, CA 91377","91377","Oak Park","CA","725000","2","2","1294","560.28","2317","sqft","6/2/2022","1654153200000","https://zillow.com/homedetails/100-Conifer-Cir-Oak-Park-CA-91377/69044304_zpid/","34.171307","-118.76731","TOWNHOUSE","755300","3519","https://photos.zillowstatic.com/fp/87cb3d10c86443b05507574c4e64a4eb-p_e.jpg"
"310 Bayport Way, Oak Park, CA 91377","91377","Oak Park","CA","950000","3","3","1529","621.32","4060","sqft","6/1/2022","1654066800000","https://zillow.com/homedetails/310-Bayport-Way-Oak-Park-CA-91377/16487145_zpid/","34.174812","-118.786064","SINGLE_FAMILY","1071600","4370","https://photos.zillowstatic.com/fp/ee2d582b6c600a2538f574741d16d869-p_e.jpg"
"176 Valero Cir, Oak Park, CA 91377","91377","Oak Park","CA","1120000","3","3","1529","732.5","3658","sqft","5/27/2022","1653634800000","https://zillow.com/homedetails/176-Valero-Cir-Oak-Park-CA-91377/16487288_zpid/","34.173073","-118.784256","SINGLE_FAMILY","1148300","4412","https://photos.zillowstatic.com/fp/eea492c5a7864bfe148e1d0fa7c6be15-p_e.jpg"
"19 N Meadowlark Ln, Oak Park, CA 91377","91377","Oak Park","CA","800000","3","3","1462","547.2","2050","sqft","5/6/2022","1651820400000","https://zillow.com/homedetails/19-N-Meadowlark-Ln-Oak-Park-CA-91377/16494906_zpid/","34.168903","-118.76621","SINGLE_FAMILY","860800","4151","https://photos.zillowstatic.com/fp/e0cef89f3a2a1de00f3b481e7fa67486-p_e.jpg"
"4883 Martona Dr, Oak Park, CA 91377","91377","Oak Park","CA","891000","3","3","1560","571.15","1560","sqft","5/5/2022","1651734000000","https://zillow.com/homedetails/4883-Martona-Dr-Oak-Park-CA-91377/16487626_zpid/","34.177765","-118.78437","TOWNHOUSE","944900","4248","https://photos.zillowstatic.com/fp/2df64032eea8349aa20419ca551a1793-p_e.jpg"
"4901 Santo Dr, Oak Park, CA 91377","91377","Oak Park","CA","1010000","3","3","1643","614.73","1093","sqft","5/3/2022","1651561200000","https://zillow.com/homedetails/4901-Santo-Dr-Oak-Park-CA-91377/16495299_zpid/","34.17723","-118.784004","TOWNHOUSE","1051400","4300","https://photos.zillowstatic.com/fp/fc0cb632f528b638825fc29288cd8d22-p_e.jpg"
"333 Trevi Pl, Oak Park, CA 91377","91377","Oak Park","CA","920000","3","3","1560","589.74","1560","sqft","4/26/2022","1650956400000","https://zillow.com/homedetails/333-Trevi-Pl-Oak-Park-CA-91377/16486914_zpid/","34.17574","-118.786385","TOWNHOUSE","994500","4194","https://photos.zillowstatic.com/fp/1a76eed8f20e94cf011393ffe8ecbef7-p_e.jpg"
"6773 Oak Forest Dr, Oak Park, CA 91377","91377","Oak Park","CA","1188000","3","2","1718","691.5","6577","sqft","4/25/2022","1650870000000","https://zillow.com/homedetails/6773-Oak-Forest-Dr-Oak-Park-CA-91377/16496720_zpid/","34.182575","-118.75509","SINGLE_FAMILY","1256800","4175","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=34.18257522583008,-118.75508880615234&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=LvnE0ugbCWQwqtSFNunyh0M-9mA="
"129 Conifer Cir, Oak Park, CA 91377","91377","Oak Park","CA","755000","2","2","1048","720.42","3500","sqft","4/22/2022","1650610800000","https://zillow.com/homedetails/129-Conifer-Cir-Oak-Park-CA-91377/16494967_zpid/","34.172512","-118.76827","TOWNHOUSE","757400","3354","https://photos.zillowstatic.com/fp/afb5a6dbe6b1aa61b15717a232102854-p_e.jpg"
"6548 E Pinion St, Oak Park, CA 91377","91377","Oak Park","CA","1100000","3","2","1594","690.09","6825","sqft","4/6/2022","1649228400000","https://zillow.com/homedetails/6548-E-Pinion-St-Oak-Park-CA-91377/16494459_zpid/","34.172314","-118.754166","SINGLE_FAMILY","1230700","4330","https://photos.zillowstatic.com/fp/079c30b2189c4400c995cd99850589a2-p_e.jpg"
"477 Cremona Way, Oak Park, CA 91377","91377","Oak Park","CA","1100000","3","2","1581","695.76","4700","sqft","3/31/2022","1648710000000","https://zillow.com/homedetails/477-Cremona-Way-Oak-Park-CA-91377/16487431_zpid/","34.17732","-118.779274","SINGLE_FAMILY","1231100","4348","https://photos.zillowstatic.com/fp/868a54a2ffa99bca9da10a54047c3a84-p_e.jpg"
"211 Calle Fanillia, Oak Park, CA 91377","91377","Oak Park","CA","965000","4","3","1672","577.15","1742","sqft","3/1/2022","1646121600000","https://zillow.com/homedetails/211-Calle-Fanillia-Oak-Park-CA-91377/16495183_zpid/","34.173717","-118.76558","SINGLE_FAMILY","1012300","4033","https://photos.zillowstatic.com/fp/6abb24f4f7833459549b838d923ecaa9-p_e.jpg"
"421 Vista Dorado Ln, Oak Park, CA 91377","91377","Oak Park","CA","650000","2","2","1320","492.42","1742","sqft","2/14/2022","1644825600000","https://zillow.com/homedetails/421-Vista-Dorado-Ln-Oak-Park-CA-91377/16495218_zpid/","34.175472","-118.766266","TOWNHOUSE","723500","3606","https://photos.zillowstatic.com/fp/363c28f9b91a1976461c33a80fe82ce4-p_e.jpg"
"425 Cresthill Dr, Oak Park, CA 91377","91377","Oak Park","CA","876000","3","2","1438","609.18","5051","sqft","2/11/2022","1644566400000","https://zillow.com/homedetails/425-Cresthill-Dr-Oak-Park-CA-91377/16495166_zpid/","34.177544","-118.7577","SINGLE_FAMILY","1015600","4151","https://photos.zillowstatic.com/fp/d707326f02029e8201a006b4ac5e9757-p_e.jpg"
"6466 Smoke Tree Ave, Oak Park, CA 91377","91377","Oak Park","CA","1075000","3","2","1680","639.88","7021.872","sqft","1/24/2022","1643011200000","https://zillow.com/homedetails/6466-Smoke-Tree-Ave-Oak-Park-CA-91377/16494360_zpid/","34.17473","-118.7549","SINGLE_FAMILY","1244100","4408","https://photos.zillowstatic.com/fp/fcd83bba88820a6b8e678521435ca52d-p_e.jpg"
"987 Thistlegate Rd, Oak Park, CA 91377","91377","Oak Park","CA","795000","3","3","1514","525.1","1936","sqft","1/24/2022","1643011200000","https://zillow.com/homedetails/987-Thistlegate-Rd-Oak-Park-CA-91377/16495981_zpid/","34.18259","-118.76092","TOWNHOUSE","821800","4416","https://photos.zillowstatic.com/fp/af2c86fbd5704baffaa3711949ddef53-p_e.jpg"
"6812 E Falconview Ln, Oak Park, CA 91377","91377","Oak Park","CA","885000","3","3","1582","559.42","4337","sqft","12/30/2021","1640851200000","https://zillow.com/homedetails/6812-E-Falconview-Ln-Oak-Park-CA-91377/16496129_zpid/","34.184162","-118.754944","SINGLE_FAMILY","1005000","4426","https://photos.zillowstatic.com/fp/4a5b717235d07a6931b0e29fb64ae4b5-p_e.jpg"
"6812 E Poppyview Dr, Oak Park, CA 91377","91377","Oak Park","CA","375000","3","2","1449","258.8","2692","sqft","11/24/2021","1637740800000","https://zillow.com/homedetails/6812-E-Poppyview-Dr-Oak-Park-CA-91377/16496208_zpid/","34.182198","-118.75759","SINGLE_FAMILY","776600","4004","https://photos.zillowstatic.com/fp/06b85faee47cb8d758ba9c5b736e8d49-p_e.jpg"
"361 N Sprucewood Ave, Oak Park, CA 91377","91377","Oak Park","CA","699000","3","3","1558","448.65","5662","sqft","11/19/2021","1637308800000","https://zillow.com/homedetails/361-N-Sprucewood-Ave-Oak-Park-CA-91377/16494323_zpid/","34.17593","-118.75816","TOWNHOUSE","827800","4221","https://photos.zillowstatic.com/fp/cbae078ace969bb7ea00676820cfb6b6-p_e.jpg"
"625 Via Novella, Oak Park, CA 91377","91377","Oak Park","CA","580000","2","2","1048","553.44","2613","sqft","11/15/2021","1636963200000","https://zillow.com/homedetails/625-Via-Novella-Oak-Park-CA-91377/16495368_zpid/","34.177986","-118.76918","TOWNHOUSE","642600","3206","https://photos.zillowstatic.com/fp/4ef1139ba472291b6b6b0b386065d7e7-p_e.jpg"
"6576 E Joshua St, Oak Park, CA 91377","91377","Oak Park","CA","905000","3","2","1594","567.75","7382","sqft","10/28/2021","1635404400000","https://zillow.com/homedetails/6576-E-Joshua-St-Oak-Park-CA-91377/16494486_zpid/","34.17094","-118.75278","SINGLE_FAMILY","1084000","4427","https://photos.zillowstatic.com/fp/63194f8f0bc264c4efb87f332866d2ae-p_e.jpg"
"4790 Castello Way, Oak Park, CA 91377","91377","Oak Park","CA","850000","3","3","1643","517.35","1643","sqft","10/27/2021","1635318000000","https://zillow.com/homedetails/4790-Castello-Way-Oak-Park-CA-91377/16486870_zpid/","34.17629","-118.78613","TOWNHOUSE","996300","4250","https://photos.zillowstatic.com/fp/094fedbe4ab4b36509c802b05622158d-p_e.jpg"
"526 N Aspen View Ct, Oak Park, CA 91377","91377","Oak Park","CA","1100000","3","3","1628","675.68","7695","sqft","10/18/2021","1634540400000","https://zillow.com/homedetails/526-N-Aspen-View-Ct-Oak-Park-CA-91377/16496549_zpid/","34.179832","-118.75289","SINGLE_FAMILY","1245200","4299","https://photos.zillowstatic.com/fp/a907b10ac357cb39e321e2a442f2c89c-p_e.jpg"
"4928 Lazio Way, Oak Park, CA 91377","91377","Oak Park","CA","790000","3","3","1560","506.41","1560","sqft","10/8/2021","1633676400000","https://zillow.com/homedetails/4928-Lazio-Way-Oak-Park-CA-91377/16495272_zpid/","34.176693","-118.78329","TOWNHOUSE","943100","4253","https://photos.zillowstatic.com/fp/f470edd087f6343df2cff36c8c21f982-p_e.jpg"
"506 Savona Way, Oak Park, CA 91377","91377","Oak Park","CA","927500","3","3","1694","547.52","5751","sqft","10/7/2021","1633590000000","https://zillow.com/homedetails/506-Savona-Way-Oak-Park-CA-91377/16495759_zpid/","34.179886","-118.78348","SINGLE_FAMILY","1107900","4433","https://photos.zillowstatic.com/fp/2328afc9cd53d8061cf5f055f01176cf-p_e.jpg"
"6830 E Poppyview Dr, Oak Park, CA 91377","91377","Oak Park","CA","675000","3","2","1449","465.84","2692","sqft","10/7/2021","1633590000000","https://zillow.com/homedetails/6830-E-Poppyview-Dr-Oak-Park-CA-91377/16496087_zpid/","34.182644","-118.757385","TOWNHOUSE","788500","4051","https://photos.zillowstatic.com/fp/c5d87ac2ff4b34658dc1eefff274775c-p_e.jpg"
"979 Thistlegate Rd, Oak Park, CA 91377","91377","Oak Park","CA","785000","3","3","1514","518.49","1813","sqft","10/1/2021","1633071600000","https://zillow.com/homedetails/979-Thistlegate-Rd-Oak-Park-CA-91377/16495979_zpid/","34.182705","-118.76115","SINGLE_FAMILY","908800","4572","https://photos.zillowstatic.com/fp/b9d940c2bb96519229caa749b93b843e-p_e.jpg"
"4831 Parma Dr, Oak Park, CA 91377","91377","Oak Park","CA","685000","3","3","1411","485.47","1411","sqft","9/29/2021","1632898800000","https://zillow.com/homedetails/4831-Parma-Dr-Oak-Park-CA-91377/16487558_zpid/","34.178547","-118.7853","TOWNHOUSE","821900","4093","https://photos.zillowstatic.com/fp/8b9f475c0bf017ae8a929c24567fe4e5-p_e.jpg"
"688 Indian Oak Ln UNIT 104, Oak Park, CA 91377","91377","Oak Park","CA","555000","2","3","1238","448.3","1238","sqft","9/29/2021","1632898800000","https://zillow.com/homedetails/688-Indian-Oak-Ln-UNIT-104-Oak-Park-CA-91377/16497031_zpid/","34.18431","-118.76471","TOWNHOUSE","660600","3664","https://photos.zillowstatic.com/fp/d7b3fb59b68cb851eafc508b52789a5b-p_e.jpg"
"139 N Sabra Ave, Oak Park, CA 91377","91377","Oak Park","CA","945000","3","2","1506","627.49","7140","sqft","9/27/2021","1632726000000","https://zillow.com/homedetails/139-N-Sabra-Ave-Oak-Park-CA-91377/16494224_zpid/","34.171623","-118.76011","SINGLE_FAMILY","1137200","4229","https://photos.zillowstatic.com/fp/7adecfdb57ce029096285ca3a8150130-p_e.jpg"
"5799 Freebird Ln UNIT 101, Oak Park, CA 91377","91377","Oak Park","CA","570000","2","3","1238","460.42","1238","sqft","9/17/2021","1631862000000","https://zillow.com/homedetails/5799-Freebird-Ln-UNIT-101-Oak-Park-CA-91377/16497023_zpid/","34.184284","-118.765755","TOWNHOUSE","668200","3664","https://photos.zillowstatic.com/fp/062a15a80db2a18d704d1b98839d252c-p_e.jpg"
"6617 E Bayberry St, Oak Park, CA 91377","91377","Oak Park","CA","1110000","3","2","1689","657.19","9477","sqft","9/8/2021","1631084400000","https://zillow.com/homedetails/6617-E-Bayberry-St-Oak-Park-CA-91377/16495010_zpid/","34.172413","-118.751595","SINGLE_FAMILY","1267500","4543","https://photos.zillowstatic.com/fp/b3acf4c4fc895e7c77181260955a054e-p_e.jpg"
